PlayMusic,play fernando olvera
AddToPlaylist,add david henry hwang to the this is nicky jam playlist 
PlayMusic,play twenties tunes
PlayMusic,play the top song by jack grisham
SearchCreativeWork,find thunder in the east 
GetWeather,is it freezing in prompton
BookRestaurant,book a gastropub that has balinese food in twenty hours in comunas for my nephew and i
SearchScreeningEvent,find the closest starting now movie house with animated movies
AddToPlaylist,put this artist into my found them first playlist please
GetWeather,will there be sun around here
RateBook,rate this essay three of 6 stars
RateBook,i give why orwell matters a rating value of 2 and a best rating of 6
SearchCreativeWork,find me the extreme ghostbusters game 
RateBook,rate the book the orchard book of first greek myths a 0
SearchCreativeWork,where can i buy the movie totality
BookRestaurant,book a restaurant in the maldives in one second 
PlayMusic,play music by blowfly from the seventies
BookRestaurant,book a reservation for a restaurant in palau in six years 
SearchScreeningEvent,find the movies and movie times in the neighbourhood 
RateBook,i give the cat and the king 2 stars 
BookRestaurant,book a restaurant for 3 in new mexico 
GetWeather,how s the weather in grisdale  bangladesh
PlayMusic,play some techno on lastfm
AddToPlaylist,open my acoustic concentration playlist and play an entire album
SearchScreeningEvent,what movies are at north american cinemas
GetWeather,forecast for thayer
RateBook,give the current textbook 5 / 6 points
GetWeather,when it comes to dukes and the district of columbia  what will the weather be in one hour
GetWeather,tell me the weather forecast close to romania
RateBook,give home from the hill a 3
SearchScreeningEvent,is covered wagon days playing at b&b theatres in 1 second
GetWeather,how will the weather be in six and a half months in co
SearchCreativeWork,look for a terrible vengeance
SearchScreeningEvent,what films are playing at pacific theatres
SearchScreeningEvent,in the neighbourhood find movies
GetWeather,what s the weather like when you re distant from greenport
SearchCreativeWork,find the television show titled spatial query server
AddToPlaylist,add count von cosels obsession to jazzy romance
BookRestaurant,i need a reservation  looking for a place with pool at midnight in a pub 
RateBook,rate the current book a zero of 6
BookRestaurant,lets get a table for 10 at space aliens grill & bar
AddToPlaylist,please put linzi stoppard into my sxsw fresh playlist
SearchCreativeWork,find games wizards play tv series
SearchCreativeWork,show me the picture written in the stars
BookRestaurant,book a table in connecticut in robinette for one second from now
GetWeather,tell me the weather forecast for wy
GetWeather,tell me if it will be windy here
RateBook,i want to give dressed to kill a one
RateBook,i would rate tree of smoke a value of two or a best rating of 6
SearchCreativeWork,show me the game music bank
SearchCreativeWork,i want to listen to the soundtrack bed of roses
GetWeather,what is the weather forecast for yoakum  sc
AddToPlaylist,for my playlist it s ok to like jazz add this tune
SearchCreativeWork,show me kurdishmedia com
SearchScreeningEvent,what theater is playing death drums along the river at 5 pm
SearchCreativeWork,look for hail satanas we are the black legions
GetWeather,what will the weather be in lamar
AddToPlaylist,add this is andrés calamaro by milk
AddToPlaylist,add this tune by hal patino to my ambiente rnb playlist
PlayMusic,open vimeo and play music 
GetWeather,can we expect cold and freezing conditions in glacier-nationalpark
GetWeather,will it be stormy in wildorado
SearchCreativeWork,look for the girl in mirror movie
GetWeather,will it be warmer in minidoka ok on good friday
SearchScreeningEvent,around here find movie schedule for films
RateBook,rate this novel 5 stars
PlayMusic,play the newest melody from corey clark on lastfm
SearchScreeningEvent,find quiet night in
PlayMusic,play always by walter parazaider 
RateBook,give the current book im reading zero points out of 6 
RateBook,i want to give the following essay five points out of 6
AddToPlaylist,put the joy division the complete bbc recordings on 40 hits
GetWeather,will rainfall continue here tomorrow
SearchScreeningEvent,what time is socrates playing at the cinema
SearchCreativeWork,show creative video game in my own backyard
SearchCreativeWork,help me locate the tristan betrayal
RateBook,give this textbook a rating of 3
BookRestaurant,i d like reservations for two at a pizzeria  22 weeks from now 
AddToPlaylist,add david dallas to my latin dance cardio playlist
GetWeather,can you tell me the weather forecast for samoa
GetWeather,what will the weather be in michigan
RateBook,i would give the minority report a rating of 0 points
RateBook,this series gets 2 out of 6 stars
AddToPlaylist,add robin trower to feminist friday playlist
BookRestaurant,restaurant in kuwait for seven  mar  eighteenth  2030
GetWeather,will it be freezing here at 06:31:22 am
BookRestaurant,i d like to have southeastern brazilian at the pub in dominica
AddToPlaylist,add this artist to my this is philip glass playlist
RateBook,rate homicide: a year on the killing streets five stars
PlayMusic,i want to hear sebastian s songs from the thirties on youtube
BookRestaurant,i need a reservation for little grill collective for supper with eight people 
AddToPlaylist,add this album to the playlist guest list engadget
GetWeather,what s the weather going tbe twenty three minutes from now in federico albert national reserve
BookRestaurant,make me reservations for a highly rated restaurant 
AddToPlaylist,add a mary fahl tune to the pre-party r&b jams playlist  
GetWeather,what is the weather forecast for north carolina on october thirteenth  2037
PlayMusic,open the second adventure album by hans nilsson
GetWeather,what will the weather be like on november the twelfth in appleby
SearchScreeningEvent,find time for the movie schedule at cineplex odeon corporation
RateBook,rate of the subcontract a 0
SearchScreeningEvent,what time is the bride from hell playing at malco theatres
GetWeather,what is the weather like in midfield iowa today
AddToPlaylist,i d like to put duett onto my hot country playlist 
SearchCreativeWork,i want the show the sense apparatus
GetWeather,what do the cloud indicate in east aurora
SearchCreativeWork,i m looking for the music of nashville: season 3 saga
BookRestaurant,i need a reservation for a highly rated bistro for a party of 10  
BookRestaurant,book james d  conrey house for madeleine  keisha and clara alvarez far from your colleague s college
GetWeather,will it be warmer in five years  in slemp kansas
PlayMusic,play some paulinho da viola from 1965 
PlayMusic,play some dream music
BookRestaurant,book a reservation for a party of four within the same area of districts of sweden
PlayMusic,play deezer
GetWeather,will it be getting colder in sahuarita
GetWeather,how cold is it around the current location now
SearchScreeningEvent,when is barbary coast playing
BookRestaurant,i need to book a table for three in lesotho
RateBook,give four / 6 points to empire of death
PlayMusic,play a twenties soundtrack on youtube
RateBook,i would give this current textbook a rating of 1 points and a best rating of 6
AddToPlaylist,add sunday express live to workout playlist
RateBook,the current saga only gets three points out of 6 
AddToPlaylist,add another song to my 88 keys playlist  
SearchCreativeWork,looking for free four: tobias tells the divergent knife-throwing scene
SearchCreativeWork,i m looking for the novel from a scream to a whisper
PlayMusic,play music on netflix
AddToPlaylist,add daigo to indietronic
PlayMusic,play a keith richards album
BookRestaurant,book a spot for one at four am
SearchScreeningEvent,find me the age for love playing at the closest movie house 
RateBook,give star songs of an old primate 4 out of 6 points
AddToPlaylist,add this song to my fairy tales
AddToPlaylist,add seek & destroy to sin ti playlist
GetWeather,what is the weather forecast two hours and seventeen seconds from now in elgin schoolhouse state historic site
SearchScreeningEvent,what time is dive bomber playing
SearchScreeningEvent,can you tell me the movie times for alamo drafthouse cinema
RateBook,rate the current novel 1 out of 6 points 
BookRestaurant,book an osteria that serves blini for 9 people 
GetWeather,is it cloudy in the same area of lynn shore reservation
RateBook,i want to give three days before the shooting    one out of 6 stars
RateBook,rate the ninth key 3 of 6 points
AddToPlaylist,add the artist choclair to la mejor música de bso
RateBook,rate this book four stars out of 6
AddToPlaylist,add tune to punk español
PlayMusic,play deezer form 2010 tune by dave grohl
BookRestaurant,i d like to go to a halal restaurant in twenty minutes around the district of columbia and book seats for four
